_id	model.x	model.y	clust_3	lemma	newspaper	country	formality	_cws.model	_ctxt.model	disambiguation
woedend/adj/algemeen_dagblad_20020930_87/280	-46.24697473	3.891347392	3	woedend	algemeen_dagblad	Netherlands	popular	slachtoffer/noun;ben/verb;familie_lid/noun;van/prep;regering/noun;op/prep;familie_lid/noun	<small>. Vooral het gehuil van de kinderen was verschrikkelijk " , vertelde een overlevende .</small> <u>Familieleden</u><sup>28.722</sup> <u>van</u><sup>1.792</sup> de <u>slachtoffers</u><sup>12.123</sup> <u>zijn</u><sup>2501.793</sup> <span class='target'>woedend</span> <u>op</u><sup>792.851</sup> de <u>regering</u><sup>69.125</sup> . <u>Familieleden</u><sup>28.722</sup> <small>demonstreerden bij het presidentieel paleis . Ze wilden weten waarom de boot veel te veel</small>	furious
woedend/adj/algemeen_dagblad_20020207_117/237	-55.02536622	41.80956973	2	woedend	algemeen_dagblad	Netherlands	popular	der/name;Menno/name;ben/verb;Werf/name;heb/verb;volgens/prep;Smeulders/name	<small>hebben schoongemaakt . Hij vuurde het dodelijke schot af dwars door een loods . Vader</small> <u>Menno</u><sup>1.226</sup> van <u>der</u><sup>2.989</sup> <u>Werf</u><sup>1.125</sup> <u>is</u><sup>2501.793</sup> <span class='target'>woedend</span> . <u>Volgens</u><sup>5.026</sup> hem <u>heeft</u><sup>11.105</sup> <u>Smeulders</u><sup>10.315</sup> <small>zelfs zijn excuses nog niet aangeboden .</small>	furious
woedend/adj/nrc_handelsblad_20030722_28/325	12.07043849	-14.37383174	3	woedend	nrc_handelsblad	Netherlands	quality	;Nano/noun	<small>aanhang in de PS beschikte om zijn verkiezing door het parlement te laten blokkeren ,</small> mislukte dat streven . De <span class='target'>woedende</span> <u>Nano</u><sup>8.706</sup> begon daarop een maandenlange <small>campagne tegen de jonge premier , die deels op de televisie werd gevoerd en deels</small>	furious
laaiend/adj/de_morgen_20011109_01_42/608	32.65592358	-16.53530252	1	laaiend	de_morgen	Belgium	quality	aard/noun;jongere/noun;enthoesiast/adj;over/prep;kan/verb;ben/verb	<small>echt gedragen door de hele Vlaamse bevolking . De tekst is ook niet van die</small> <u>aard</u><sup>5.436</sup> dat Vlaamse <u>jongeren</u><sup>8.688</sup> er <span class='target'>laaiend</span> <u>enthousiast</u><sup>6715.698</sup> <u>over</u><sup>477.063</sup> <u>kunnen</u><sup>8.142</sup> <u>zijn</u><sup>652.426</sup> . <small>Nochtans hecht ik wel degelijk waarde aan symbolen . Zolang ze de verbondenheid tussen mensen</small>	very
woedend/adj/de_morgen_20010322_01_1/44	4.011479096	-29.3151433	3	woedend	de_morgen	Belgium	quality	andermaal/adv;heb/verb;geluk/verb;lok_uit/verb;in/prep;reactie/noun	<small>Yizo ( ' zo is het ' ) , een populaire Zuid-Afrikaanse tv-dramaserie , opnieuw</small> <u>gelukt</u><sup>5.833</sup> : ze <u>hebben</u><sup>11.105</sup> <u>andermaal</u><sup>5.992</sup> <span class='target'>woedende</span> <u>reacties</u><sup>1694.794</sup> <u>uitgelokt</u><sup>131.815</sup> . <u>In</u><sup>252.829</sup> de <small>laatste aflevering werd getoond hoe Papa Action , de jonge gangster in de serie ,</small>	furious
woedend/adj/het_nieuwsblad_20001028_01_548/391	-58.74743022	38.66640459	2	woedend	het_nieuwsblad	Belgium	popular	stad_bestuur/noun;ben/verb;stief_moederlijk/adj;om/prep	<small>jeugdraad biedt weinig soelaas . Ik heb de indruk dat jullie echt kwaad zijn op</small> het <u>stadsbestuur</u><sup>4.605</sup> . Wij <u>zijn</u><sup>2501.793</sup> <span class='target'>woedend</span> <u>om</u><sup>9.661</sup> de <u>stiefmoederlijke</u><sup>3.649</sup> manier waarop <small>het stadsbestuur ons behandelt . Nu eens plaatst men ons in het vakje van de</small>	furious
laaiend/adj/nrc_handelsblad_20030715_81/315	-21.26906802	-12.45298786	3	laaiend	nrc_handelsblad	Netherlands	quality	soms/adv;spontaan/adj;emotioneel/adj	<small>, een korte documentaire van Dirk Kagenaar . Hij vertelt het verhaal van Jennifer Feng</small> , een <u>spontane</u><sup>5.644</sup> , <u>soms</u><sup>1.073</sup> <span class='target'>laaiend</span> <u>emotionele</u><sup>8.726</sup> Chinese vrouw die sinds <small>haar vlucht naar Nederland in 1989 smacht naar de zoon die ze noodgedwongen in China</small>	very
woedend/adj/de_morgen_20000403_01_67/25	-38.75553806	-4.198855971	3	woedend	de_morgen	Belgium	quality	Oostende_coach/noun;Van/name;Kersschaever/name;na/prep;het/noun;op/prep	<small>' Spelers moeten wedstrijd beslissen , niet de refs ' Oostende-coach Lucien Van Kersschaever</small> ' <u>Oostende-coach</u><sup>7.775</sup> Lucien <u>Van</u><sup>2.327</sup> <u>Kersschaever</u><sup>3.524</sup> <span class='target'>woedend</span> <u>na</u><sup>12.221</sup> verlies <u>op</u><sup>792.851</sup> Wevelgem <u>Het</u><sup>14.245</sup> <small>was zaterdag het best om in een wijde boog om Lucien Van Kersschaever heen te</small>	furious
woedend/adj/nrc_handelsblad_19990111_88/730	3.418913367	9.687286568	3	woedend	nrc_handelsblad	Netherlands	quality	door/prep;belaag/verb;word/verb;wijk_bewoner/noun;zal/verb	<small>voor veel boze Milanezen weinig . Toen vice-burgemeester Riccardo De Corato naar deze bar kwam</small> , <u>werd</u><sup>22.687</sup> hij <u>belaagd</u><sup>242.564</sup> <u>door</u><sup>200.368</sup> <span class='target'>woedende</span> <u>wijkbewoners</u><sup>2.335</sup> . " We <u>zullen</u><sup>46.738</sup> <small>die Albanezen wel eens te grazen nemen . We weten waar ze zitten ' ,</small>	furious
laaiend/adj/het_laatste_nieuws_20010726_01_308/246	75.43960436	-26.47652166	1	laaiend	het_laatste_nieuws	Belgium	popular	mens/noun;enthoesiast/adj;ook/adv	<small>men het rood van de hete lava dan niet zo goed kan zien , zijn</small> de <u>mensen</u><sup>1.36</sup> die het meemaakten <span class='target'>laaiend</span> <u>enthousiast</u><sup>6715.698</sup> . Want <u>ook</u><sup>3.421</sup> de <small>rookkolommen zijn een prachtig zicht andquot; . Gevaarlijk Niet alle toeristen gaan met de bus</small>	very
woedend/adj/nrc_handelsblad_20030627_62/145	17.19813499	3.864398747	3	woedend	nrc_handelsblad	Netherlands	quality	gewond/adj;menigte/noun;in/prep;trek/verb;gisteren/adv;kolonne/noun	<small>waar zich duizenden Liberianen hadden verzameld . Zeker vijftien vluchtelingen werden gedood en ten minste</small> dertig raakten <u>gewond</u><sup>1.154</sup> . Een <span class='target'>woedende</span> <u>menigte</u><sup>2514.576</sup> <u>trok</u><sup>20.022</sup> <u>gisteren</u><sup>92.819</sup> <u>in</u><sup>252.829</sup> <u>kolonne</u><sup>4.13</sup> <small>naar de Amerikaanse ambassade in de Liberiaanse hoofdstad Monrovia . Zeven lijken - vier kinderen</small>	furious
woedend/adj/nrc_handelsblad_20010202_55/99	3.630492918	6.370001727	3	woedend	nrc_handelsblad	Netherlands	quality	door/prep;Gosch/name;word/verb;Gosch/name;publiek/noun	<small>Hoe anders was dat na afloop van de vorige Tristan-première , in 1987 . Regisseur</small> Jürgen <u>Gosch</u><sup>18.618</sup> <u>werd</u><sup>22.687</sup> <u>door</u><sup>200.368</sup> een <span class='target'>woedend</span> <u>publiek</u><sup>3.53</sup> massaal weg-geboed . <u>Gosch</u><sup>18.618</sup> <small>had Tristan und Isolde met zijn minieme handeling nog verder uitgekleed en geheel geabstraheerd .</small>	furious
laaiend/adj/algemeen_dagblad_20000713_30/461	61.18890962	7.684024191	1	laaiend	algemeen_dagblad	Netherlands	popular	ben/verb;enthoesiast/adj;Levant/name;word/verb	<small>Barney hoort kiest zij voor hem . Daarna zit Fred met Wilma opgescheept . De</small> rest <u>is</u><sup>652.426</sup> geschiedenis . " <span class='target'>Laaiend</span> <u>enthousiast</u><sup>6715.698</sup> <u>wordt</u><sup>6.391</sup> <u>Levant</u><sup>8.693</sup> als hij <small>praat over de locatie , Rock Vegas , die de kenmerken bevat van het latere</small>	very
laaiend/adj/de_standaard_20040114_01_91/2130	-60.93369764	42.22491579	2	laaiend	de_standaard	Belgium	quality	ben/verb;Dekkers/name;herinner/verb	<small>dragen " , schreef Goeminne een uitspraak die sommigen als een vorm van intimidatie opvatten</small> . " Het personeel <u>was</u><sup>652.426</sup> <span class='target'>lááiend</span> " , <u>herinnert</u><sup>1.894</sup> <u>Dekkers</u><sup>4.936</sup> zich <small>. " Er heerste een heuse anti-Goeminne stemming . Dat hij zijn zin doordreef ,</small>	furious
laaiend/adj/algemeen_dagblad_20031029_36/19	58.139359	-0.571329581	1	laaiend	algemeen_dagblad	Netherlands	popular	ben/verb;sceptisch/adj;enthoesiast/adj;-De/name;Utrecht/name	<small>" Psychologen die we er naar lieten kijken waren eerst erg sceptisch , maar zijn</small> <u>sceptisch</u><sup>3.658</sup> , maar <u>zijn</u><sup>652.426</sup> nu <span class='target'>laaiend</span> <u>enthousiast</u><sup>6715.698</sup> . ' <u>Utrecht</u><sup>4.296</sup> <u>-De</u><sup>13.109</sup> <small>markt voor groene stroom blijft groeien . In oktober namen 2,2 miljoen klanten deze duurzame</small>	very
laaiend/adj/volkskrant_20040618_29/325	61.28036676	10.21390846	1	laaiend	volkskrant	Netherlands	quality	ben/verb;Parlement/name;enthoesiast/adj;heb/verb	<small>waar negen inleidingen werden gegeven door vooraanstaande lieden van de Europese Unie en het Europees</small> <u>Parlement</u><sup>1.231</sup> . De studenten <u>waren</u><sup>652.426</sup> <span class='target'>laaiend</span> <u>enthousiast</u><sup>6715.698</sup> en ze <u>hadden</u><sup>2.555</sup> trouwens <small>zelf om deze reis gevraagd . Ik was het met ze eens dat de verdieping</small>	very
woedend/adj/algemeen_dagblad_20040626_109/127	-35.97880479	-24.56235389	3	woedend	algemeen_dagblad	Netherlands	popular	water_sporter/noun;ben/verb;over/prep;van/prep	<small>1 juli tot half oktober en geldt voor onder meer de Geestbrug , Hoornbrug ,</small> Binckhorstbrug en Trekvlietbrug <u>Watersporters</u><sup>4.318</sup> <u>zijn</u><sup>2501.793</sup> <span class='target'>woedend</span> <u>over</u><sup>1768.193</sup> de verachtvoudiging <u>van</u><sup>1.792</sup> het <small>liggeld voor recreatieboten op de Loosdrechtse Plassen . Het Plassenschap Loosdrecht verhoogt de tarieven met</small>	furious
woedend/adj/volkskrant_20030526_02/45	-34.43011995	-18.24555069	3	woedend	volkskrant	Netherlands	quality	kolonist/noun;ben/verb;daar/noun;over/prep;heb/verb;zeg/verb	<small>dat een Israëlisch kabinet officieel akkoord gaat met een Palestijnse staat . De rechtse partijen</small> en de <u>kolonisten</u><sup>48.198</sup> <u>zijn</u><sup>2501.793</sup> <u>daar</u><sup>17.981</sup> <span class='target'>woedend</span> <u>over</u><sup>1768.193</sup> en <u>hebben</u><sup>11.105</sup> <u>gezegd</u><sup>23.598</sup> zich <small>te zullen verzetten . Het Britse duo Jemini dat zaterdag roemloos met nul punten als</small>	furious
woedend/adj/het_nieuwsblad_20001228_01_145/277	-16.26166244	12.0577465	3	woedend	het_nieuwsblad	Belgium	popular	al/adv;schade_regeling/noun;SINT-LAUREINS/name;foutparkeerder/noun;Brugge/name	<small>feiten van 19 september werd vijfduizend frank schadevergoeding toegekend . Met de bejaarde vrouw was</small> <u>al</u><sup>22.503</sup> een <u>schaderegeling</u><sup>4.84</sup> uitgewerkt . <span class='target'>Woedende</span> <u>foutparkeerder</u><sup>17.097</sup> <u>BRUGGE</u><sup>7.538</sup> , <u>SINT-LAUREINS</u><sup>8.735</sup> Vincent <small>V. ( 27 ) uit Sint-Laureins nam het niet dat een Knokse hulpagente hem op</small>	furious
woedend/adj/de_standaard_20030918_01_84/1748	-60.89868699	38.7506616	2	woedend	de_standaard	Belgium	quality	tier/verb;ben/verb	<small>Sommige psychoanalytici adviseren hun cliënten om te huilen als ze verdrietig zijn en te roepen</small> en te <u>tieren</u><sup>5.067</sup> als ze <span class='target'>woedend</span> <u>zijn</u><sup>2501.793</sup> , want ` dat <small>lucht op ' . Dat is nonsens . Zo geef je je emoties een verkeerde</small>	furious
woedend/adj/nrc_handelsblad_20040518_72/175	-23.29894489	-7.551173283	3	woedend	nrc_handelsblad	Netherlands	quality	soms/adv;er/adv;het/noun;verzet/noun;van/prep;becommentarieer/verb	<small>te kunnen fungeren . Maar dat debat zat er aan te komen . Voorbeelden waren</small> <u>er</u><sup>108.572</sup> genoeg . <u>Het</u><sup>14.245</sup> <u>soms</u><sup>1.352</sup> <span class='target'>woedend</span> <u>becommentarieerde</u><sup>1.488</sup> <u>verzet</u><sup>2.62</sup> <u>van</u><sup>1.792</sup> de schrijver <small>Martin Walser , net als Friedrich een kind van 1968 en net als Friedrich en</small>	furious
laaiend/adj/de_standaard_20021018_01_34/224	-39.43747246	39.77348491	2	laaiend	de_standaard	Belgium	quality	ook/adv;Unie/name;niet/adv;ben/verb;bezorgdheid/noun;van/prep	<small>beleidsmakers in koop . De bevolking moest offers brengen , en de geestdrift voor de</small> <u>Unie</u><sup>1.501</sup> <u>is</u><sup>652.426</sup> dan <u>ook</u><sup>3.421</sup> <u>niet</u><sup>6.371</sup> <span class='target'>laaiend</span> . De <u>bezorgdheid</u><sup>3.268</sup> <u>van</u><sup>8.872</sup> de <small>EU over de integratie van de Russische minderheid is ook niet van die aard om</small>	other
laaiend/adj/volkskrant_20000824_68/147	-7.499287529	10.738539	3	laaiend	volkskrant	Netherlands	quality	uiterlijk/adj;lol/noun;van/prep	<small>met bewijsstukken en haalde er 1 zwart kaartje uit . De spanning was te snijden</small> toen de verdachte ( <u>uiterlijk</u><sup>2.507</sup> <span class='target'>laaiend</span> <u>van</u><sup>8.872</sup> de <u>lol</u><sup>3.213</sup> ) de <small>vraag aanhoorde : ' Herkent u dit kaartje , Grotevis ? ' ' Jazeker edelachtbare</small>	other
laaiend/adj/de_standaard_19991015_01_51/327	-18.53204592	-28.94197332	3	laaiend	de_standaard	Belgium	quality	over/prep;Brits/adj;boulevard_pers/noun;ruzie/noun;Sophie/name	<small>ze in juni met de jongste zoon van Queen Elizabeth huwde . Vorige maand berichtte</small> de <u>Britse</u><sup>18.48</sup> <u>boulevardpers</u><sup>8.716</sup> <u>over</u><sup>477.063</sup> een <span class='target'>laaiende</span> <u>ruzie</u><sup>181.103</sup> tussen <u>Sophie</u><sup>3.591</sup> en haar <small>aangetrouwde familie . Die verwijt de prinses haar status te gebruiken om haar firma een</small>	furious
woedend/adj/volkskrant_20010419_111/379	4.276470928	-41.74337374	3	woedend	volkskrant	Netherlands	quality	in/prep;leger/noun;ben/verb;reageer/verb;poging/noun;op/prep;van/prep	<small>Amerikaanse druk heeft teruggetrokken en nu geeft hij de plaatselijke commandant de schuld ' .</small> <u>In</u><sup>252.829</sup> het <u>leger</u><sup>6.458</sup> <u>is</u><sup>2501.793</sup> eveneens <span class='target'>woedend</span> <u>gereageerd</u><sup>6020.606</sup> <u>op</u><sup>792.851</sup> de <u>pogingen</u><sup>1.369</sup> <u>van</u><sup>1.792</sup> <small>de kant van de politici om commandant Naveh de schuld te geven van de affaire</small>	furious
laaiend/adj/het_laatste_nieuws_20030320_01_341/184	66.5238748	-30.85922642	1	laaiend	het_laatste_nieuws	Belgium	popular	gewoonlijk/adj;Vesten/name;met/prep;enthoesiast/adj;reactie/noun	<small>. andquot; De eerste voorstellingen van het Berenverhaal vonden deze week plaats in CC Ter</small> <u>Vesten</u><sup>7.373</sup> , <u>met</u><sup>25.387</sup> zoals <u>gewoonlijk</u><sup>2.956</sup> <span class='target'>laaiend</span> <u>enthousiaste</u><sup>6715.698</sup> <u>reacties</u><sup>91.428</sup> . andquot; ( <small>PKM ) Vlinders andamp; Co gaat theater bouwen op oude scheepswerf CNR * RUPELMONDE *</small>	very
woedend/adj/de_standaard_20010322_01_10/867	-47.41276907	5.038224574	3	woedend	de_standaard	Belgium	quality	boer_gemeenschap/noun;ben/verb;Brinkhorst/name;op/prep;minister/noun	<small>" Wij nemen Van der Weerd niks kwalijk . Het hoort bij het bedrijfsrisico .</small> " Maar de <u>boerengemeenschap</u><sup>6.411</sup> <u>is</u><sup>2501.793</sup> <span class='target'>woedend</span> <u>op</u><sup>792.851</sup> <u>minister</u><sup>108.108</sup> <u>Brinkhorst</u><sup>5.091</sup> . Ze <small>verwijten hem " laks beleid " . " Hij had direct de allerzwaarste maatregelen moeten</small>	furious
woedend/adj/algemeen_dagblad_20011106_125/273	17.49288072	5.137410959	3	woedend	algemeen_dagblad	Netherlands	popular	tegenover/prep;gisteren/adv;partij/noun;kan/verb;menigte/noun	<small>naar wie de banen zijn genoemd : PvdA'er Melkert . Hij mocht het beleid van</small> zijn <u>partij</u><sup>1.002</sup> <u>gisteren</u><sup>92.819</sup> <u>tegenover</u><sup>1.872</sup> de <span class='target'>woedende</span> <u>menigte</u><sup>2514.576</sup> verdedigen . Veel <u>kan</u><sup>140.879</sup> <small>hij zijn toehoorders echter niet beloven . " Vergeet niet dat het tij een beetje</small>	furious
laaiend/adj/volkskrant_20030528_03/118	62.93255843	12.19033367	1	laaiend	volkskrant	Netherlands	quality	ben/verb;enthoesiast/adj;ben/verb	<small>' , zodra de buitenwacht vragen gaat stellen . ' En het eind van het</small> liedje , <u>is</u><sup>652.426</sup> dat iedereen <span class='target'>laaiend</span> <u>enthousiast</u><sup>6715.698</sup> <u>is</u><sup>652.426</sup> , zodra -ie <small>het stuk gezien heeft . ' De 24 gedichten van Wilhelm Müller die Schubert in</small>	very
laaiend/adj/het_nieuwsblad_20030808_01_101/118	35.80460233	-18.88288499	1	laaiend	het_nieuwsblad	Belgium	popular	niet/adv;An/name;ben/verb;daar/noun;enthoesiast/adj;over/prep;Jeroen/name	<small>toch startte je naast je drukke activiteit als ref ook nog een tenniscarrière . Vriendin</small> <u>An</u><sup>2.588</sup> <u>is</u><sup>652.426</sup> <u>daar</u><sup>2.392</sup> wellicht <u>niet</u><sup>6.371</sup> <span class='target'>laaiend</span> <u>enthousiast</u><sup>6715.698</sup> <u>over</u><sup>477.063</sup> ? <u>Jeroen</u><sup>1.059</sup> VAN <small>LIERDE : " Ik heb veel te danken aan mijn vriendin , evenals aan Belleheide-coach</small>	very
woedend/adj/algemeen_dagblad_20000626_16/5	0.587963053	27.23732476	3	woedend	algemeen_dagblad	Netherlands	popular	tientallen/noun;inwoner/noun;in/prep;van/prep	<small>Enkele tientallen</small> Enkele <u>tientallen</u><sup>23.423</sup> <span class='target'>woedende</span> <u>inwoners</u><sup>28.922</sup> <u>van</u><sup>1.792</sup> een dorp <u>in</u><sup>252.829</sup> <small>de Chinese provincie Fujian hebben het luxe huis van een vermeend lid van de zogeheten</small>	furious
laaiend/adj/parool_20010525_27/426	-38.36024416	31.00663161	2	laaiend	parool	Netherlands	popular	pers/noun;ben/verb;Amerikaans/adj;verrader/noun	<small>dat gaan we ook doen . " De president hield zich in , maar volgens</small> de <u>Amerikaanse</u><sup>1.444</sup> <u>pers</u><sup>63.384</sup> <u>is</u><sup>652.426</sup> hij <span class='target'>laaiend</span> op de ' <u>verrader</u><sup>13.456</sup> ' <small>. Als gouverneur van Texas had hij ook te kampen met een Democratische meerderheid in</small>	furious
laaiend/adj/parool_20020831_6/11	-38.380735	37.57501078	2	laaiend	parool	Netherlands	popular	Integratie/name;Vreemdelingenbeleid/name;ben/verb;van/prep;onderdak/noun	<small>MINISTER HILBRAND Nawijn van Vreemdelingenbeleid en Integratie is</small> <u>van</u><sup>8.872</sup> <u>Vreemdelingenbeleid</u><sup>20.599</sup> en <u>Integratie</u><sup>12.627</sup> <u>is</u><sup>652.426</sup> <span class='target'>laaiend</span> op gemeenten die <u>onderdak</u><sup>6.915</sup> bieden <small>aan uitgeprocedeerde asielzoekers . Hij noemt hen bij voorkeur illegalen , om zijn zienswijze al</small>	furious
laaiend/adj/algemeen_dagblad_20010124_30/173	-56.27113959	21.34801085	2	laaiend	algemeen_dagblad	Netherlands	popular	toeschouwer/noun;ben/verb;gebeur/verb;Quote/name;in/prep	<small>. Deze kon alleen in het bijzijn van hemzelf worden gedemonstreerd . Maar wanneer dat</small> <u>gebeurde</u><sup>2.205</sup> , <u>waren</u><sup>652.426</sup> de <u>toeschouwers</u><sup>41.998</sup> <span class='target'>laaiend</span> , vertellen betrokkenen <u>in</u><sup>18.376</sup> <u>Quote</u><sup>5.84</sup> <small>. Zo kwam Sloot terecht bij Philips , waar Pieper op dat moment Chief Technology</small>	furious
laaiend/adj/volkskrant_19990529_165/700	70.72886175	-18.85501984	1	laaiend	volkskrant	Netherlands	quality	doctor_aal_examen/noun;stier_vechter/noun;voor/prep;enthoesiast/adj;accepteer/verb;niet/adv;alleen/adj;publiek/noun	<small>overtuiging wat in het jargon heet de ' bevestiging van de alternativa ' , het</small> <u>doctoraalexamen</u><sup>13.986</sup> <u>voor</u><sup>14.139</sup> <u>stierenvechters</u><sup>9.164</sup> . Het <span class='target'>laaiend</span> <u>enthousiaste</u><sup>6715.698</sup> <u>publiek</u><sup>256.994</sup> <u>accepteerde</u><sup>1.185</sup> <u>niet</u><sup>6.371</sup> <u>alleen</u><sup>1.694</sup> <small>de vrouw in de arena , maar sloot haar in de armen . Een jaar</small>	very
laaiend/adj/parool_20000519_74/133	56.05137792	11.99930077	1	laaiend	parool	Netherlands	popular	ben/verb;moet/verb;enthoesiast/adj	<small>moeten stoppen . " Kafka aan het water , " zegt Henk Marres van Sesa</small> . " Eerst <u>was</u><sup>652.426</sup> men <span class='target'>laaiend</span> <u>enthousiast</u><sup>6715.698</sup> , <u>moesten</u><sup>21.655</sup> we op <small>uitnodiging van de gemeente elektrische bootjes op het water brengen en nu worden we met</small>	very
laaiend/adj/het_laatste_nieuws_20020511_01_184/890	65.13925008	12.01268972	1	laaiend	het_laatste_nieuws	Belgium	popular	Gunter/name;single/noun;ben/verb;nieuw/adj;enthoesiast/adj;ben/verb	<small>Het zou al veel gemakkelijker zijn als ze eerst hun naam zeggen . andquot; Over</small> zijn <u>nieuwe</u><sup>1.489</sup> <u>single</u><sup>2.093</sup> <u>is</u><sup>652.426</sup> <u>Gunter</u><sup>5.115</sup> <span class='target'>laaiend</span> <u>enthousiast</u><sup>6715.698</sup> . andquot; Ik <u>ben</u><sup>652.426</sup> <small>nerveus . Als ik het liedje hoor , krijg ik er kippenvel van andquot; ,</small>	very
woedend/adj/parool_20010207_108/3	5.127251624	17.96520775	3	woedend	parool	Netherlands	popular	;heb/verb;gisteren/adv;demonstrant/noun	<small></small>  <span class='target'>Woedende</span> <u>demonstranten</u><sup>248.85</sup> <u>hebben</u><sup>11.105</sup> <u>gisteren</u><sup>92.819</sup> geprobeerd de <small>Britse ambassade in Tripoli te bestormen . Ze protesteerden tegen de veroordeling van de Libiër</small>	furious
woedend/adj/volkskrant_20000404_72/1776	-6.660385885	-13.06807205	3	woedend	volkskrant	Netherlands	quality	voel/verb;verdrietig/adj;rotzak/noun;word/verb	<small>bezielt je ! Die hebben wij nooit gehad ! ' Ik was sprakeloos , en</small> <u>voelde</u><sup>11.282</sup> me én <u>verdrietig</u><sup>159.687</sup> én <span class='target'>woedend</span> <u>worden</u><sup>22.687</sup> . De <u>rotzakken</u><sup>5.019</sup> . <small>Dat durfde ze me ijskoud te zeggen , terwijl we de oudste dochter er al</small>	furious
woedend/adj/algemeen_dagblad_20011006_40/366	1.925665023	-52.8741758	3	woedend	algemeen_dagblad	Netherlands	popular	reageer/verb;met/prep;naar/prep;weerzinwekkend/adj;uitval/noun	<small>Saverio Borrelli , de man van het onderzoek dat ` Schone Handen ' werd genoemd</small> , <u>reageerde</u><sup>6020.606</sup> daarop <u>met</u><sup>134.896</sup> een <span class='target'>woedende</span> <u>uitval</u><sup>47.203</sup> <u>naar</u><sup>1.242</sup> deze ` <u>weerzinwekkende</u><sup>5.91</sup> <small>leugenaars , die zich lafhartig verschuilen achter het schild van de parlementaire onschendbaarheid ' .</small>	furious
laaiend/adj/algemeen_dagblad_20010528_29/225	-29.12562126	-26.06782664	3	laaiend	algemeen_dagblad	Netherlands	popular	team_baas/noun;Arrows/name;ben/verb;van/prep;McLaren/name;over/prep;van/prep	<small>Bij navraag wist Dennis zich het voorval niet meer te herinneren . Tom Walkinshaw ,</small> <u>teambaas</u><sup>6.949</sup> <u>van</u><sup>8.872</sup> <u>Arrows</u><sup>5.311</sup> , <u>was</u><sup>652.426</sup> <span class='target'>laaiend</span> <u>over</u><sup>477.063</sup> het gedrag <u>van</u><sup>8.872</sup> <u>McLaren</u><sup>5.106</sup> <small>. " Bernoldi kon er niets aan doen , want zijn wagen is gewoon niet</small>	furious
laaiend/adj/de_standaard_20021120_01_4/110	-56.16817794	16.76560476	2	laaiend	de_standaard	Belgium	quality	ben/verb;licht/noun;groen/adj;gloed/noun;van/prep	<small>steeds wisselende kleuren en patronen . De mozaïek overstelpt de ruimte met een zee van</small> <u>licht</u><sup>7.965</sup> . Het <u>is</u><sup>652.426</sup> een <span class='target'>laaiende</span> <u>gloed</u><sup>57.974</sup> <u>van</u><sup>8.872</sup> blauwe , <u>groene</u><sup>1.33</sup> <small>, rode en gele tinten . Veertig lezers van De Standaard kunnen dat doen in</small>	burning
laaiend/adj/het_nieuwsblad_20000717_01_137/305	27.13690424	-11.43574904	1	laaiend	het_nieuwsblad	Belgium	popular	Vercammen/name;belangeloos/adj;enthousiasme/noun	<small>" De organisatie is een enorme uitdaging , " beseffen Jan Van Keer en Johan</small> <u>Vercammen</u><sup>4.73</sup> . " Maar het <span class='target'>laaiend</span> <u>enthousiasme</u><sup>136.038</sup> en de <u>belangeloze</u><sup>6.282</sup> inzet <small>van vele vrijwilligers betekent een hart onder de riem . " De kostprijs werd bewust</small>	very
woedend/adj/algemeen_dagblad_20000916_85/80	-21.91739645	-32.76358483	3	woedend	algemeen_dagblad	Netherlands	popular	aan/prep;kom/verb;over/prep;Gijs/name;Aschat/name;Scholten/name	<small>die een Olympische medaille won ( Rome 1960 ) . 16.04 Weekendcafé Radio 2 -</small> <u>Aan</u><sup>113.03</sup> het woord <u>komt</u><sup>19.113</sup> een <span class='target'>woedende</span> <u>Gijs</u><sup>3.146</sup> <u>Scholten</u><sup>3.525</sup> van <u>Aschat</u><sup>9.241</sup> <u>over</u><sup>1768.193</sup> <small>het door hem vervloekte kunstenplan . Verder een reportage vanuit een zoutbad en de wekelijkse</small>	furious
woedend/adj/parool_20020207_117/261	-44.07762154	28.99888519	2	woedend	parool	Netherlands	popular	actievoerder/noun;ook/adv;ben/verb;zonder/prep;proces/noun;word/verb	<small>dat wordt ze zwaarder aangerekend , " meldt een woordvoerder van het openbaar ministerie .</small> <u>Ook</u><sup>53.761</sup> hierover <u>zijn</u><sup>2501.793</sup> de <u>actievoerders</u><sup>16.094</sup> <span class='target'>woedend</span> . " <u>Zonder</u><sup>7.641</sup> <u>proces</u><sup>5.053</sup> <u>worden</u><sup>22.687</sup> <small>ze het land uitgeschopt en ze mogen niet worden bezocht , zoals de normale regels</small>	furious
laaiend/adj/de_standaard_20010209_01_4/85	29.44109304	-15.76440573	1	laaiend	de_standaard	Belgium	quality	pers/noun;Amerikaans/adj;enthoesiast/adj;over/prep;ben/verb;nieuw/adj	<small>rokken , de wespentaille en de smal afhangende schouders de mode op straat bepalen .</small> De <u>Amerikaanse</u><sup>1.444</sup> <u>pers</u><sup>63.384</sup> , die <span class='target'>laaiend</span> <u>enthousiast</u><sup>6715.698</sup> <u>was</u><sup>652.426</sup> <u>over</u><sup>477.063</sup> de <u>nieuwe</u><sup>1.489</sup> <small>lijn , doopte ze lew look . Een tweede tentoonstelling toont modefoto's van de Duitse</small>	very
